,key,lon,lat,ca,captured_at,pano
38,2lly-iJZlyQd-0uspk_vKs,-97.8490852,30.452483500000003,241.38702392578125,2018-07-20,False
39,zcGwnTb7iz55V98-y2hU5C,-97.84914609999998,30.452456,242.39784240722656,2018-07-20,False
40,EJ6HGqB-yeZ1oK0xQhmi7D,-97.8492083,30.452428,243.4310302734375,2018-07-20,False
41,hWuJi58LNRm0pyynInEsD8,-97.8492724,30.4524017,244.2462310791016,2018-07-20,False
42,beKNpSHf08wOCs_uQFXZgn,-97.8493386,30.4523777,244.8084716796875,2018-07-20,False
43,8sF_uG5TQP1NRsClvHMMVl,-97.8494048,30.4523536,245.3713531494141,2018-07-20,False
44,-IwhI8Lp3hcjj-7EzFldlL,-97.849471,30.4523295,245.93409729003903,2018-07-20,False
45,GIgpKbVgU8fhk-14RkecpD,-97.8495369,30.4523058,246.02633666992188,2018-07-20,False
46,0UmJoteyqjtf_tUfZRA7lH,-97.8496021,30.4522824,245.9329376220703,2018-07-20,False
47,8xtHmueNK6Yss7KIlTjdXb,-97.8496678,30.4522588,245.83888244628903,2018-07-20,False
48,9vquiSwjjInVwT2i1OWTQO,-97.8497332,30.4522353,245.7452392578125,2018-07-20,False
49,vTZfcxueQSCug0taG7rlEm,-97.8498009,30.4522126,245.7421875,2018-07-20,False
50,4IlRn-BGNOIza7Y7h-24JI,-97.8498684,30.45219,245.7421875,2018-07-20,False
51,3kyFnYtGUw-WtEFCaTGgJ6,-97.8499357,30.4521675,245.7421875,2018-07-20,False
52,G6gbjAQVHmVi-mGMzVq0Tk,-97.850004,30.4521436,245.7421875,2018-07-20,False
53,z5i39y_r2wkGXV7lJl4QfM,-97.850073,30.4521155,245.7421875,2018-07-20,False
54,N1Ah9OJJiY0wuLQIhKInue,-97.8501427,30.452087100000004,245.7421875,2018-07-20,False
55,wM9ssVnkHUKUKcDhybkQwv,-97.8502119,30.4520589,245.7421875,2018-07-20,False
56,sJeY54bKwlvPl4U99P2R1Z,-97.8502824,30.452030100000005,245.56336975097656,2018-07-20,False
57,0D3fnJYmHz8X1RJnyIzJ_f,-97.8503537,30.452000899999994,245.18966674804688,2018-07-20,False
58,-pWcRm5WEw4SWq7AxP88hh,-97.8504256,30.4519714,244.81288146972656,2018-07-20,False
59,DAumDab0ugDDnpKkWuz6EH,-97.8504982,30.451941700000006,244.43267822265625,2018-07-20,False
60,VSdTgCQze5HkGdDUUtNhXh,-97.8505693,30.451911,244.1996612548828,2018-07-20,False
61,IV6hKJzsnCSwVRrX1AgoSD,-97.850642,30.4518792,244.01177978515625,2018-07-20,False
62,QaPGXeZHXnyeXjZz19moPK,-97.85071440000002,30.4518475,243.8245086669922,2018-07-20,False
63,2f8cD1gLzUVb16zXaY_sDL,-97.8507869,30.4518157,243.63699340820312,2018-07-20,False
64,QZLymKSiwkOvYjHShDU0Ru,-97.850859,30.451786600000005,244.0921936035156,2018-07-20,False
65,kZ2v7_h6PHJ6uNMidgT4NK,-97.850931,30.4517576,244.56072998046875,2018-07-20,False
66,n7rBhOCpiO2utRF2pzqiKo,-97.8510029,30.4517287,245.02903747558602,2018-07-20,False
67,mTW6i5R2vvrDj7QH0tyRH-,-97.8510755,30.4517004,245.36903381347656,2018-07-20,False
68,psuRW2DEEfPtJpq258dx34,-97.8511498,30.4516747,245.2749938964844,2018-07-20,False
69,ehYVDmyx0qOiEkf7IiWBK8,-97.8512239,30.451649100000004,245.1813201904297,2018-07-20,False
70,SewL1MFVUmbfVmor0HBgoX,-97.8512993,30.451623,245.08587646484366,2018-07-20,False
71,HWThVkdBMElXQHapBbtRgL,-97.8513713,30.4515963,245.0390625,2018-07-20,False
72,xRYg9lzdN4lHR7Czc9Ehc7,-97.8514428,30.451567600000004,245.0390625,2018-07-20,False
73,gzq6mqyFwdiGlGqGMjGo7P,-97.8515138,30.4515391,245.0390625,2018-07-20,False
74,w029m0vXAREOOUo9UTDOOM,-97.8515853,30.4515105,245.0390625,2018-07-20,False
75,MSEC7M9Y-yD4DDkp6P7zCj,-97.8516497,30.4514859,245.4526214599609,2018-07-20,False
76,8aYCx9KArZy3em9IppXIHe,-97.8517115,30.4514628,246.01585388183602,2018-07-20,False
77,3zgClNTS4Rp5H-b467tgCv,-97.8517735,30.4514396,246.58135986328125,2018-07-20,False
78,buu53AB2XxSvLyAnSHojZs,-97.8518354,30.4514165,247.14547729492188,2018-07-20,False
79,66iFyq23e2tFfzDEBSG4-t,-97.851901,30.4513945,247.2414093017578,2018-07-20,False
80,dcmH6ypeAI9apHE17ByKEf,-97.8519665,30.4513725,247.3348846435547,2018-07-20,False
81,7LusJCsAe4Yf95DybsN71o,-97.8520327,30.4513503,247.4291229248047,2018-07-20,False
82,Bh4nPvjz03VgF7Iyzb3mPD,-97.8520982,30.4513279,247.5,2018-07-20,False
83,Z3iL-1TFa_ja7nQ-ybXlXU,-97.8521635,30.4513045,247.5,2018-07-20,False
84,UNoOdiuEJcie2zbS1ZDw90,-97.8522293,30.4512809,247.5,2018-07-20,False
85,i_qGNAjEeICiEFgndx2kyT,-97.8522943,30.4512576,247.5,2018-07-20,False
86,eP2M4Hb0zDpPgjiqZRl1XB,-97.8523485,30.45124,246.9931182861328,2018-07-20,False
87,R_Eu_C-S_NxOSHoOig-e51,-97.852393,30.4512278,245.9576568603516,2018-07-20,False
88,ved6ieNn9NK-0gbVXB7cjv,-97.8524373,30.4512157,244.92593383789062,2018-07-20,False
89,mF07iUoyUAffiwa4Y3NrRr,-97.8524817,30.4512035,243.8935852050781,2018-07-20,False
90,x9z9Itc7njTneuFAga2boD,-97.8525131,30.451191700000006,243.6328125,2018-07-20,False
91,X104DLlSOl9huA62q_InXE,-97.8525403,30.45118,243.6328125,2018-07-20,False
92,PKNgZouDRiSLaJuoDDxQ7N,-97.8488093,30.4525958,59.783470153808594,2018-07-17,False
93,cYhzMdT3sQ1iukovy88kB2,-97.8487882,30.4526076,59.599586486816406,2018-07-17,False
94,iPLsxRtQjNH6EaQEYOINaR,-97.8487671,30.4526194,59.41606903076172,2018-07-17,False
95,9TPY5K4QGRPWJ6Qg4aXmPX,-97.8487455,30.4526314,59.22769165039063,2018-07-17,False
96,e6kqWNL7WGeO_KrYWWWFlx,-97.8487239,30.4526435,59.03966903686523,2018-07-17,False
97,1DaSak_YhbHtYAWH-NSRKL,-97.8487023,30.452655600000003,58.850807189941406,2018-07-17,False
98,5Iv_JOVsW8Fjwr0-6tQlve,-97.8486807,30.4526677,58.66277694702149,2018-07-17,False
99,lP2CnwDm3Bt_5SYE3fCgeU,-97.8486592,30.4526797,58.47532653808594,2018-07-17,False
100,RfLPQ8CjJrWk2jxnHJbBKb,-97.8486353,30.4526939,58.39952087402344,2018-07-17,False
101,tmiJsZIJcopuMbrIjP30AJ,-97.8486099,30.4527096,58.39952087402344,2018-07-17,False
102,JkdSbsvNoq3wwrAOQD94b1,-97.8485847,30.452725,58.39952087402344,2018-07-17,False
103,5hHqDasCd-WzhD9wfz9Sdm,-97.8485593,30.4527406,58.39952087402344,2018-07-17,False
104,YiU6osSNK7qq7X5uWLvpe0,-97.8485338,30.4527563,58.39952087402344,2018-07-17,False
105,CR30KIxXFmGYoGiHvlhNGj,-97.8485085,30.4527718,58.39952087402344,2018-07-17,False
106,uWNBkaEejRmprO1QjIPabs,-97.8484832,30.4527874,58.39952087402344,2018-07-17,False
107,6bG80EttQMHILqupL63Ggn,-97.8484576,30.4528034,58.13755416870117,2018-07-17,False
108,3wW8EaijGRp0k-lYBRSkbA,-97.8484326,30.4528208,55.98105239868164,2018-07-17,False
109,JcGysCyawazzhPRLylSpkP,-97.8484078,30.4528382,53.83222198486328,2018-07-17,False
110,16RErSUTqoJOwhpw3HM_y4,-97.8483833,30.452855300000003,51.7111930847168,2018-07-17,False
111,XwOFGCnmaU4SgAP6Tv_TjJ,-97.8483585,30.452872600000006,49.56713485717773,2018-07-17,False
112,k2MMDzIhZrT0c0HAyEjcIl,-97.8483335,30.4528901,47.4082145690918,2018-07-17,False
113,9oRBiJi2QxOpQnsRVAYo4X,-97.8483082,30.4529078,45.21707534790039,2018-07-17,False
114,CZ3cd7Y1d1xfZ9fr4rWB3R,-97.8482838,30.4529248,43.11050415039063,2018-07-17,False
115,54L1QBX6NlHWRZ4AQ6ZzIf,-97.8482532,30.452948100000004,42.28275680541992,2018-07-17,False
116,isgiE8IDVGh-zyMjcPx5Ax,-97.8482298,30.4529665,42.28275680541992,2018-07-17,False
117,8APkWXPFU2bPkfukEPbx9k,-97.8482059,30.4529854,42.28275680541992,2018-07-17,False
118,p2x8AJxpOdLaAX23oBV0Mx,-97.8481822,30.453004,42.28275680541992,2018-07-17,False
119,focbmjZk7may28cYneIsTS,-97.8481581,30.453023,42.28275680541992,2018-07-17,False
120,uCo7ZwBRt9YHjVTTdCShL3,-97.8481344,30.4530417,42.28275680541992,2018-07-17,False
121,aEEHJYtyyN_UtWeKPVTNQf,-97.8481105,30.4530605,42.28275680541992,2018-07-17,False
122,z1c8nE9fFBkPqLSamO4p_K,-97.8480871,30.4530799,42.28275680541992,2018-07-17,False
123,XCFxNCC6U1gWwTWahvP4li,-97.8480651,30.4530998,42.28275680541992,2018-07-17,False
124,qlgphzI-IgsJPRXcg3CsvG,-97.8480433,30.4531196,42.28275680541992,2018-07-17,False
125,JyWSJNhhRd47CaU93sg1SS,-97.8489562,30.4525027,60.836387634277344,2018-07-12,False
126,9fP1grq6pKMsqU42mDCrVB,-97.8489314,30.4525132,60.25577926635742,2018-07-12,False
127,_c_TqrCXcs_7AlVVFrLWBv,-97.8489063,30.4525247,59.76220703125,2018-07-12,False
128,5vB6yFEdk7FtUhIbAQTS-d,-97.8488805,30.4525389,59.55856704711914,2018-07-12,False
129,vKleKb6EqNR5zYJoVe8U7i,-97.8488545,30.4525533,59.35362243652344,2018-07-12,False
130,_R65Cd6hZB13TYwRVZSKCa,-97.8488295,30.452567100000003,59.15571975708008,2018-07-12,False
131,tfUYUYb5reo4YAx65aMJH9,-97.8488054,30.4525804,58.96574020385742,2018-07-12,False
132,iI7wF-gSUfkAXOLfT2sSHN,-97.848782,30.4525933,58.7811164855957,2018-07-12,False
133,FAjXgfespyg3oPXKzL2hiO,-97.8487577,30.4526067,58.58882522583008,2018-07-12,False
134,3u8OXiM3OxWEO0KbTmS7R5,-97.8487341,30.4526197,58.40311813354492,2018-07-12,False
135,m8HFiM0HI52nqcW8Jh6usS,-97.8487106,30.4526339,58.39995956420898,2018-07-12,False
136,Dimib7H8S1jmq11frpNNVO,-97.8486858,30.4526488,58.39995956420898,2018-07-12,False
137,dI9yGUJIharNxK-kQCWYqs,-97.8486618,30.4526632,58.39995956420898,2018-07-12,False
138,rWjbIh_8M4zRTqUlpPX1Jd,-97.8486387,30.4526771,58.39995956420898,2018-07-12,False
139,TGK_q3QgpMneRx8rmLtO1U,-97.8486147,30.4526916,58.39995956420898,2018-07-12,False
140,U-OXaHLJY-yBj04wcYDtZS,-97.8485905,30.4527062,58.39995956420898,2018-07-12,False
141,p1ThlFWtsE6s3yRvgUfeHp,-97.8485659,30.4527209,58.39995956420898,2018-07-12,False
142,kKIVYOSS6JfyJaEikJIzik,-97.8485419,30.4527359,58.39995956420898,2018-07-12,False
143,0CwwTII5eR3JXrvCBykOSk,-97.8485196,30.4527505,58.39995956420898,2018-07-12,False
144,qP596W_fBkybXuKXtrfZE7,-97.8484959,30.4527659,58.39995956420898,2018-07-12,False
145,juWcGcXw9ZrLZb85KTrY-_,-97.848473,30.452780800000006,58.39995956420898,2018-07-12,False
146,MZ6akzhJFm3V-zYWB_kXfy,-97.8484504,30.4527955,58.39995956420898,2018-07-12,False
147,xV4xjw3KmAkgI7PYxnwDfD,-97.8484286,30.4528098,58.39995956420898,2018-07-12,False
148,-rk4OambmZ-ZfTsb_RX5VS,-97.8484084,30.452823,58.39995956420898,2018-07-12,False
149,ZYozzcvSMtwOigv0xokBGf,-97.8483858,30.4528377,58.39995956420898,2018-07-12,False
150,ayNWqnxBLHdbrxIprLJy6R,-97.8483631,30.4528544,56.53671264648438,2018-07-12,False
151,ZYn0A7eUbARM9AcXNDy_-Q,-97.8483402,30.4528716,54.37198257446289,2018-07-12,False
152,SZEdaWPvpMgNW0rwsFWALR,-97.8483174,30.4528887,52.21692657470703,2018-07-12,False
153,ja63-8Wt3VdvVfpBS1j1-6,-97.8482945,30.452905800000003,50.06081771850586,2018-07-12,False
154,68-3NrRuanrnV_gnpI7aZ1,-97.8482708,30.4529236,47.82426834106445,2018-07-12,False
155,FUonYDzfSaIJi7JF3OgFUa,-97.8482493,30.4529397,45.78752899169922,2018-07-12,False
156,fcXMi_CC-unHRbD75Ql7Sb,-97.8482265,30.452956800000006,43.63879013061523,2018-07-12,False
157,8JQIBIDNljQTRrkWsELikm,-97.8482041,30.4529744,42.28324508666992,2018-07-12,False
158,Eyl1Mheqh1xKoZluu9uGjh,-97.8481825,30.452993100000004,42.28324508666992,2018-07-12,False
159,MRsQugnmH_-O5jTJVEEShF,-97.8481608,30.4530117,42.28324508666992,2018-07-12,False
160,wYUNZqUM7FiGqJ1E2xbyKm,-97.8481391,30.4530303,42.28324508666992,2018-07-12,False
161,f4v3hMpMAk5t6kMPAU62hc,-97.8481173,30.453049100000005,42.28324508666992,2018-07-12,False
162,IdB7yMGFuzbxECT2RalUC2,-97.8480954,30.4530679,42.28324508666992,2018-07-12,False
163,g7J4LBvUQPLHzXPrKONEDU,-97.84807990000002,30.4530812,42.28324508666992,2018-07-12,False
164,giX0Lw6DeiFRzpujof0iqh,-97.8480568,30.4531011,42.28324508666992,2018-07-12,False
165,PL9fjl3ZzCbvNBZwTcY0ui,-97.8480363,30.45312,42.28324508666992,2018-07-12,False
166,hhOrnhQ1LQK4Fl78Qhz7Lp,-97.8489807,30.4525028,60.13628387451172,2018-07-13,False
167,6pk-UpWwt9c9bEmgl49JCz,-97.8489526,30.4525158,59.80964279174805,2018-07-13,False
168,DMl73WX4M-zgMupZC6KRnB,-97.8489268,30.4525284,59.80964279174805,2018-07-13,False
169,HV9IYE-dDHlzlvVn3RwSwH,-97.8489011,30.452541,59.80964279174805,2018-07-13,False
170,C6_Cfd8mpdqziLXH9tkqWu,-97.8488746,30.4525539,59.80964279174805,2018-07-13,False
171,TiZD3fqvoEpQfP6pIphSEo,-97.8488481,30.4525668,59.80964279174805,2018-07-13,False
172,deP4uwFt6_5fG6hnGQNErI,-97.8488214,30.4525798,59.80964279174805,2018-07-13,False
173,bSP_YEgxypKs9jRzELwWFC,-97.8487951,30.4525927,59.80964279174805,2018-07-13,False
174,HFEbIAYkFOSgMIVE-JRpv3,-97.8487662,30.4526071,59.77700805664063,2018-07-13,False
175,Fc5Y0OsLngdKMb_4k6FxIn,-97.8487486,30.4526168,59.65129089355469,2018-07-13,False
176,rtzj75AKd4tUDF_Ckhqq4v,-97.8487215,30.4526318,59.4583625793457,2018-07-13,False
177,92T0aiB47ULmZVImQ_H4UO,-97.8486929,30.4526477,59.25397491455078,2018-07-13,False
178,vYYnuhzHET6GOwre1ftpJy,-97.848666,30.4526627,59.06230926513672,2018-07-13,False
179,vJUVqZb_-5fL7ZFQ8JHLYu,-97.8486396,30.4526773,58.87417984008789,2018-07-13,False
180,thYpnn6jA0-9G6wZYBMkLp,-97.8486129,30.452692100000004,58.68410873413086,2018-07-13,False
181,-zLUwSdQuwy9seDbGpLN-N,-97.8485869,30.4527065,58.49883270263672,2018-07-13,False
182,N_1uEoYg05ZkcwccTY72mw,-97.8485616,30.4527219,58.39933776855469,2018-07-13,False
183,Fsko52-85mVt8ova37aBdm,-97.8485377,30.452737899999995,58.39933776855469,2018-07-13,False
184,3o6Gt5f_4qRE3pk-AfBy5I,-97.848511,30.4527559,58.39933776855469,2018-07-13,False
185,9H_tvt4Qte-eMtuBY5ypXB,-97.8484865,30.4527724,58.39933776855469,2018-07-13,False
186,xo6jLhnl2KLtO5JMBs48cU,-97.8484619,30.4527889,58.39933776855469,2018-07-13,False
187,t0qiXI6v7U3d2IrsPtBQaU,-97.8484367,30.4528058,58.39933776855469,2018-07-13,False
188,IJqQ_82O4yjANR-NXw3a4F,-97.8484119,30.4528225,58.39933776855469,2018-07-13,False
189,NpUn01m3U8GDE1S-aIc1j-,-97.8483873,30.452839,58.39933776855469,2018-07-13,False
190,9NdNa4r1ofn9L5ShnZhu--,-97.8483641,30.4528571,56.39198684692383,2018-07-13,False
191,junbAT4Q7Ut2qjuF74r4Gp,-97.8483402,30.452875800000005,54.26654052734375,2018-07-13,False
192,1OagSXmpZqrIBQnAA_7rIu,-97.8483146,30.4528959,51.98663711547852,2018-07-13,False
193,kMwgfOzESCVb1BMjdB5fgn,-97.8482905,30.4529148,49.83709335327149,2018-07-13,False
194,Ftc22mQaWeAKsh8v0p4ORe,-97.8482664,30.4529336,47.69269180297852,2018-07-13,False
195,UtRaume8EO9kzkADhJukB2,-97.8482373,30.4529564,45.10656356811523,2018-07-13,False
196,BEemXa91l3j51BonB3Clns,-97.8482136,30.4529749,42.99605178833008,2018-07-13,False
197,BUt1A50u1rqXM55QNA3XsW,-97.8481905,30.4529949,42.28255081176758,2018-07-13,False
198,Ez1z1Yqg47xXB1xlO7D7qH,-97.8481691,30.4530144,42.28255081176758,2018-07-13,False
199,Zuf0r0wZrjNhiCl5EzkL9e,-97.8481462,30.4530351,42.28255081176758,2018-07-13,False
200,6WiLSucTOwRStTNVzfJEDD,-97.8481233,30.453055900000006,42.28255081176758,2018-07-13,False
201,ORWD8O0tCjcQUDXIceGmtn,-97.8481004,30.4530767,42.28255081176758,2018-07-13,False
202,VDudTTcL3Z56pYs2NZtX7Z,-97.8480775,30.4530975,42.28255081176758,2018-07-13,False
203,oCXMbFjcaC6qnWQ2tkBerf,-97.8480546,30.453118300000003,42.28255081176758,2018-07-13,False
204,M3YLpCle14ywK2K9Eyudwy,-97.8480317,30.4531392,42.28255081176758,2018-07-13,False
205,xKxhI-r59mvf46YnnpWYQQ,-97.8481878,30.3105097,292.164306640625,2018-07-26,False
206,sNB5sj5DAO49hAANMbKYaQ,-97.8484303,30.3106146,296.59814453125,2018-07-26,False
207,qkTnn2fUM4oRUwjID1_53A,-97.8486585,30.3107345,301.3309326171875,2018-07-26,False
208,tiPOxMolNSKd6v6BlrPLlQ,-97.8488768,30.3108661,304.919677734375,2018-07-26,False
209,ChXszHBT6R-sdzOpNewzrA,-97.8490994,30.3110154,307.853515625,2018-07-26,False
210,btVeZQtw7FEg5sr9GE3Jmw,-97.849302,30.3111794,313.16162109375,2018-07-26,False
211,5yDvGSCP9fwaJQ2a0fy3cQ,-97.8494965,30.311354100000006,316.13214111328125,2018-07-26,False
212,X3HH_1sva42eWhv5kPHRmw,-97.849697,30.3115316,315.71240234375,2018-07-26,False
213,lcCLokKWN5VQ4XZi3CEacw,-97.8498942,30.3117059,315.6851806640625,2018-07-26,False
214,dEj8QK8tm0lMs7Npb4HO6Q,-97.8500872,30.3118781,315.93865966796875,2018-07-26,False
215,D67oDD0by5Bse0sk0anEmA,-97.850276,30.3120582,317.852783203125,2018-07-26,False
216,-DU65zjdWjPTJgMtFHg4gw,-97.8504755,30.3122328,315.3929443359375,2018-07-26,False
217,iIPIroMR363DG3ObWaM_SA,-97.85067990000002,30.3124064,314.5377197265625,2018-07-26,False
218,ibsL3eJnEE9bFe1CuSQ1vQ,-97.8509103,30.312562100000005,308.05810546875,2018-07-26,False
219,eIIXnj3bHvjEmbutSL0jag,-97.8511516,30.3126945,302.4283447265625,2018-07-26,False
220,KphgSod5QGM8DK3T4hM9cw,-97.8513946,30.3128113,299.1181640625,2018-07-26,False
221,duXEt3iThcIYvuhp5ogTqA,-97.8516579,30.312935,298.5528564453125,2018-07-26,False
222,qx5nV8nqaX27yZGAA-qnJw,-97.8519083,30.3130532,298.6705322265625,2018-07-26,False
223,aTlOHEb6MOnTcyKzh7R1Fg,-97.8521733,30.3131691,296.86083984375,2018-07-26,False
224,3HPP7MvsJOTomHTDuCa_tw,-97.8524539,30.3132868,295.92388916015625,2018-07-26,False
225,n0j8k7MU5OvS9izB89zBFg,-97.848215,30.3963197,304.8620799834788,2017-12-05,False
226,75IDXwU6kuEGNsrmOQZs2Q,-97.8484064,30.3964347,305.44665150993734,2017-12-05,False
227,pk1UnIB1RHKtz5Vgq6jhvQ,-97.8485964,30.3965514,305.2106065300477,2017-12-05,False
228,_Fc0E535s-88X4DLzn-uAQ,-97.8489714,30.3967864,311.8397443743105,2017-12-05,False
229,HNB2ZQ30okWSjtrXkmisXg,-97.8491397,30.3969164,320.87056757518576,2017-12-05,False
230,HlREI-vbCs3ejWey3ei7eg,-97.8492781,30.3970631,327.9987414575125,2017-12-05,False
231,0VbkouZbmgPfSSxd0QkJZQ,-97.8493964,30.3972264,332.4506609218555,2017-12-05,False
232,RxucfqAJIlWmmIZg-ShUfg,-97.8495014,30.3974,333.56591174147235,2017-12-05,False
233,oY5_FySaa7Hov15w-JsMew,-97.8496031,30.3975764,332.63753165659983,2017-12-05,False
234,hdvsGlIpkuiA3RjbLoIvPw,-97.8497081,30.3977514,330.6178469781776,2017-12-05,False
235,9VS0_yghcbazFhRo2mSv9g,-97.8498214,30.397925,329.4095930699574,2017-12-05,False
236,sOdpm4KGiJWUHFXo3Ldy5A,-97.84994,30.3980981,328.7628436258075,2017-12-05,False
237,zAu1FPaxllU6uOM3j78ujA,-97.8500631,30.398273100000004,330.1003211317975,2017-12-05,False
238,offWHmVCItN2F--Cg6p_wQ,-97.8501831,30.3984531,330.95946357899504,2017-12-05,False
239,DO80xbtOY0o1SZONiLmuwg,-97.8503,30.3986347,332.24182391399427,2017-12-05,False
240,osblRntAOWi2kFPdV5HE4g,-97.8504131,30.39882,332.24882387976004,2017-12-05,False
241,P8IfTwgZMJwailjfNUGWDw,-97.8506381,30.3991864,331.93374803939344,2017-12-05,False
242,YK8taL0oSGMJv0Y_j_Tzbw,-97.8507514,30.3993697,332.4238141570327,2017-12-05,False
243,xfDsBRc4MGdST58ED6lXcQ,-97.8508614,30.3995514,331.84968843452253,2017-12-05,False
244,F4dsUHZL5SUqkVwgL_kSdQ,-97.8509731,30.3997314,331.7625481776176,2017-12-05,False
245,lppeOj0o0UaDaPqFkBBkGg,-97.85108309999998,30.3999081,331.47924488743,2017-12-05,False
246,GKwi_O5MSw9kideLlujpqQ,-97.8511914,30.40008,331.6801572516136,2017-12-05,False
247,jyq9f1HTtsT3e4X-8FHxCg,-97.8512964,30.4002481,332.03684985021187,2017-12-05,False
248,24jeoXn-ULnBxHkw9q2DDg,-97.8514,30.4004164,332.3967130933644,2017-12-05,False
249,bqLUvlhFXo6JcLYPFqw0og,-97.8515031,30.4005864,331.98007431908695,2017-12-05,False
250,4v7YpV9qvgCdim6KQ-QQ5w,-97.85161,30.4007597,332.62626612001225,2017-12-05,False
251,lIasPn7aXh9Gg2dUJNbcsg,-97.8517181,30.4009397,332.56939450965,2017-12-05,False
252,xog2_rzm2TCcWnUJ2W0IXw,-97.8518314,30.4011281,332.33461494135554,2017-12-05,False
253,6_rq5KHPqG9LkPcSFR9WaQ,-97.8519481,30.40132,332.8151396271186,2017-12-05,False
254,XOvK2uaGh_QDHw4O8UDnMQ,-97.852065,30.4015164,332.4278867393798,2017-12-05,False
255,MkNH6yCg4RVzfqbWdxR3_w,-97.8521831,30.4017114,333.03975137159864,2017-12-05,False
256,ZID4sWwZiSPDBE5NSPCVJQ,-97.85229809999998,30.4019064,332.6385731448635,2017-12-05,False
257,u-8T8-KCugzdFFLf27e2rw,-97.8524131,30.402098100000003,333.6128662952067,2017-12-05,False
